sentence_id,token,label
342,đêm,I-SYMPTOM
342,và,O
342,bị,O
342,nhức,B-SYMPTOM
342,đầu,I-SYMPTOM
342,dữ,I-SYMPTOM
342,dội,I-SYMPTOM
343,Tôi,O
343,bị,O
343,giảm,B-SYMPTOM
343,ăn,I-SYMPTOM
343,và,O
343,bị,O
343,rét,B-SYMPTOM
343,run,I-SYMPTOM
344,Tôi,O
344,bị,O
344,mệt,B-SYMPTOM
344,toàn,I-SYMPTOM
344,thân,I-SYMPTOM
344,và,O
344,bị,O
344,nôn,B-SYMPTOM
344,liên,I-SYMPTOM
344,tục,I-SYMPTOM
345,Tôi,O
345,bị,O
345,hoa,B-SYMPTOM
345,mắt,I-SYMPTOM
345,và,O
345,bị,O
345,sốt,B-SYMPTOM
345,cao,I-SYMPTOM
346,Tôi,O
346,bị,O
346,đau,B-SYMPTOM
346,khớp,I-SYMPTOM
346,và,O
346,bị,O
346,nhức,B-SYMPTOM
346,đầu,I-SYMPTOM
346,nhẹ,I-SYMPTOM
347,Tôi,O
347,bị,O
347,tiêu,B-SYMPTOM
347,chảy,I-SYMPTOM
347,và,O
347,bị,O
347,vàng,B-SYMPTOM
347,mắt,I-SYMPTOM
348,Tôi,O
348,bị,O
348,sốt,B-SYMPTOM
348,dai,I-SYMPTOM
348,dẳng,I-SYMPTOM
348,và,O
348,bị,O
348,ho,B-SYMPTOM
348,nhẹ,I-SYMPTOM
349,Tôi,O
349,bị,O
349,chóng,B-SYMPTOM
349,mặt,I-SYMPTOM
349,và,O
349,bị,O
349,mệt,B-SYMPTOM
349,nhẹ,I-SYMPTOM
350,Tôi,O
350,bị,O
350,yếu,B-SYMPTOM
350,cơ,I-SYMPTOM
350,và,O
350,bị,O
350,buồn,B-SYMPTOM
350,nôn,I-SYMPTOM
350,nhẹ,I-SYMPTOM
351,Chào,O
351,bác,O
351,sĩ,O
351,,O
351,tôi,O
351,bị,O
351,sốt,B-SYMPTOM
351,vừa,I-SYMPTOM
351,và,O
351,bị,O
351,mụn,B-SYMPTOM
351,nước,I-SYMPTOM
351,trên,I-SYMPTOM
351,tay,I-SYMPTOM
352,Tôi,O
352,bị,O
352,nuốt,B-SYMPTOM
352,vướng,I-SYMPTOM
352,và,O
352,bị,O
352,ho,B-SYMPTOM
352,khan,I-SYMPTOM
353,Tôi,O
353,bị,O
353,mệt,B-SYMPTOM
353,nhẹ,I-SYMPTOM
353,và,O
353,bị,O
353,ngứa,B-SYMPTOM
353,vùng,I-SYMPTOM
353,miệng,I-SYMPTOM
354,Tôi,O
354,bị,O
354,sốt,B-SYMPTOM
354,cao,I-SYMPTOM
354,và,O
354,bị,O
354,đau,B-SYMPTOM
354,khi,I-SYMPTOM
354,nuốt,I-SYMPTOM
355,Tôi,O
355,bị,O
355,ban,B-SYMPTOM
355,đỏ,I-SYMPTOM
355,trên,I-SYMPTOM
355,chân,I-SYMPTOM
355,và,O
355,bị,O
355,ăn,B-SYMPTOM
355,kém,I-SYMPTOM
355,ngon,I-SYMPTOM
356,Tôi,O
356,bị,O
356,nước,B-SYMPTOM
356,mũi,I-SYMPTOM
356,đặc,I-SYMPTOM
356,và,O
356,bị,O
356,nôn,B-SYMPTOM
356,nhiều,I-SYMPTOM
356,lần,I-SYMPTOM
357,Tôi,O
357,bị,O
357,vết,B-SYMPTOM
357,loét,I-SYMPTOM
357,trong,I-SYMPTOM
357,miệng,I-SYMPTOM
357,và,O
357,bị,O
357,đau,B-SYMPTOM
357,âm,I-SYMPTOM
357,ỉ,I-SYMPTOM
358,Tôi,O
358,bị,O
358,mệt,B-SYMPTOM
358,toàn,I-SYMPTOM
358,thân,I-SYMPTOM
358,và,O
358,bị,O
358,rát,B-SYMPTOM
358,họng,I-SYMPTOM
359,Tôi,O
359,bị,O
359,buồn,B-SYMPTOM
359,nôn,I-SYMPTOM
359,nhẹ,I-SYMPTOM
359,và,O
359,bị,O
359,nghẹt,B-SYMPTOM
359,mũi,I-SYMPTOM
359,nhẹ,I-SYMPTOM
360,Tôi,O
360,bị,O
360,ho,B-SYMPTOM
360,nhẹ,I-SYMPTOM
360,và,O
360,bị,O
360,sốt,B-SYMPTOM
360,nhẹ,I-SYMPTOM
361,Tôi,O
361,bị,O
361,mụn,B-SYMPTOM
361,nước,I-SYMPTOM
361,trên,I-SYMPTOM
361,tay,I-SYMPTOM
361,và,O
361,bị,O
361,buồn,B-SYMPTOM
361,nôn,I-SYMPTOM
361,nhiều,I-SYMPTOM
362,Tôi,O
362,bị,O
362,đau,B-SYMPTOM
362,họng,I-SYMPTOM
362,nhẹ,I-SYMPTOM
362,và,O
362,bị,O
362,quặn,B-SYMPTOM
362,bụng,I-SYMPTOM
363,Tôi,O
363,bị,O
363,uể,B-SYMPTOM
363,oải,I-SYMPTOM
363,và,O
363,bị,O
363,ngứa,B-SYMPTOM
363,tay,I-SYMPTOM
364,Tôi,O
364,bị,O
364,khó,B-SYMPTOM
364,nuốt,I-SYMPTOM
364,thức,I-SYMPTOM
364,ăn,I-SYMPTOM
364,và,O
364,bị,O
364,giảm,B-SYMPTOM
364,ăn,I-SYMPTOM
365,Tôi,O
365,bị,O
365,sốt,B-SYMPTOM
365,vừa,I-SYMPTOM
365,và,O
365,bị,O
365,mụn,B-SYMPTOM
365,nước,I-SYMPTOM
365,trên,I-SYMPTOM
365,chân,I-SYMPTOM
366,Tôi,O
366,bị,O
366,nôn,B-SYMPTOM
366,ra,I-SYMPTOM
366,thức,I-SYMPTOM
366,ăn,I-SYMPTOM
366,và,O
366,bị,O
366,ho,B-SYMPTOM
366,nhẹ,I-SYMPTOM
367,Tôi,O
367,bị,O
367,nuốt,B-SYMPTOM
367,đau,I-SYMPTOM
367,và,O
367,bị,O
367,ban,B-SYMPTOM
367,đỏ,I-SYMPTOM
367,trên,I-SYMPTOM
367,tay,I-SYMPTOM
368,Tôi,O
368,bị,O
368,mệt,B-SYMPTOM
368,toàn,I-SYMPTOM
368,thân,I-SYMPTOM
368,và,O
368,bị,O
368,ngứa,B-SYMPTOM
368,nhiều,I-SYMPTOM
369,Tôi,O
369,bị,O
369,sốt,B-SYMPTOM
369,cao,I-SYMPTOM
369,và,O
369,bị,O
369,nghẹt,B-SYMPTOM
369,mũi,I-SYMPTOM
369,nhẹ,I-SYMPTOM
370,Tôi,O
370,bị,O
370,nước,B-SYMPTOM
370,mũi,I-SYMPTOM
370,trong,I-SYMPTOM
370,và,O
370,bị,O
370,mụn,B-SYMPTOM
370,nước,I-SYMPTOM
370,trong,I-SYMPTOM
370,miệng,I-SYMPTOM
371,Tôi,O
371,bị,O
371,đau,B-SYMPTOM
371,khi,I-SYMPTOM
371,ăn,I-SYMPTOM
371,và,O
371,bị,O
371,buồn,B-SYMPTOM
371,nôn,I-SYMPTOM
371,nhiều,I-SYMPTOM
372,Tôi,O
372,bị,O
372,sốt,B-SYMPTOM
372,nhẹ,I-SYMPTOM
372,và,O
372,bị,O
372,đau,B-SYMPTOM
372,bụng,I-SYMPTOM
372,nhẹ,I-SYMPTOM
373,Tôi,O
373,bị,O
373,ho,B-SYMPTOM
373,khan,I-SYMPTOM
373,và,O
373,bị,O
373,ngứa,B-SYMPTOM
373,chân,I-SYMPTOM
374,Tôi,O
374,bị,O
374,uể,B-SYMPTOM
374,oải,I-SYMPTOM
374,và,O
374,bị,O
374,rát,B-SYMPTOM
374,họng,I-SYMPTOM
375,Tôi,O
375,bị,O
375,mụn,B-SYMPTOM
375,nước,I-SYMPTOM
375,và,O
375,bị,O
375,ăn,B-SYMPTOM
375,ít,I-SYMPTOM
376,Tôi,O
376,bị,O
376,khó,B-SYMPTOM
376,nuốt,I-SYMPTOM
376,và,O
376,bị,O
376,nôn,B-SYMPTOM
376,ra,I-SYMPTOM
376,thức,I-SYMPTOM
376,ăn,I-SYMPTOM
377,Tôi,O
377,bị,O
377,sốt,B-SYMPTOM
377,vừa,I-SYMPTOM
377,và,O
377,bị,O
377,ngứa,B-SYMPTOM
377,nhẹ,I-SYMPTOM
378,Tôi,O
378,bị,O
378,mệt,B-SYMPTOM
378,nhẹ,I-SYMPTOM
378,và,O
378,bị,O
378,nước,B-SYMPTOM
378,mũi,I-SYMPTOM
378,đặc,I-SYMPTOM
379,Tôi,O
379,bị,O
379,ban,B-SYMPTOM
379,đỏ,I-SYMPTOM
379,và,O
379,bị,O
379,buồn,B-SYMPTOM
379,nôn,I-SYMPTOM
379,nhẹ,I-SYMPTOM
380,Tôi,O
380,bị,O
380,nuốt,B-SYMPTOM
380,vướng,I-SYMPTOM
380,và,O
380,bị,O
380,đau,B-SYMPTOM
380,bụng,I-SYMPTOM
380,nhẹ,I-SYMPTOM
381,Tôi,O
381,bị,O
381,sốt,B-SYMPTOM
381,cao,I-SYMPTOM
381,và,O
381,bị,O
381,mụn,B-SYMPTOM
381,nước,I-SYMPTOM
381,trên,I-SYMPTOM
381,tay,I-SYMPTOM
382,Tôi,O
382,bị,O
382,ho,B-SYMPTOM
382,nhẹ,I-SYMPTOM
382,và,O
382,bị,O
382,nôn,B-SYMPTOM
382,nhiều,I-SYMPTOM
382,lần,I-SYMPTOM
383,Tôi,O
383,bị,O
383,mệt,B-SYMPTOM
383,toàn,I-SYMPTOM
383,thân,I-SYMPTOM
383,và,O
383,bị,O
383,đau,B-SYMPTOM
383,họng,I-SYMPTOM
383,nhẹ,I-SYMPTOM
384,Tôi,O
384,bị,O
384,sốt,B-SYMPTOM
384,nhẹ,I-SYMPTOM
384,và,O
384,bị,O
384,ngứa,B-SYMPTOM
384,chân,I-SYMPTOM
385,Tôi,O
385,bị,O
385,nước,B-SYMPTOM
385,mũi,I-SYMPTOM
385,trong,I-SYMPTOM
385,và,O
385,bị,O
385,vết,B-SYMPTOM
385,loét,I-SYMPTOM
385,trong,I-SYMPTOM
385,miệng,I-SYMPTOM
386,Tôi,O
386,bị,O
386,ho,B-SYMPTOM
386,khan,I-SYMPTOM
386,và,O
386,bị,O
386,quặn,B-SYMPTOM
386,bụng,I-SYMPTOM
387,Tôi,O
387,bị,O
387,đau,B-SYMPTOM
387,khi,I-SYMPTOM
387,nuốt,I-SYMPTOM
387,và,O
387,bị,O
387,buồn,B-SYMPTOM
387,nôn,I-SYMPTOM
387,dữ,I-SYMPTOM
387,dội,I-SYMPTOM
388,Tôi,O
388,bị,O
388,uể,B-SYMPTOM
388,oải,I-SYMPTOM
388,và,O
388,bị,O
388,ban,B-SYMPTOM
388,đỏ,I-SYMPTOM
388,trên,I-SYMPTOM
388,chân,I-SYMPTOM
389,Tôi,O
389,bị,O
389,sốt,B-SYMPTOM
389,vừa,I-SYMPTOM
389,và,O
389,bị,O
389,ngứa,B-SYMPTOM
389,vùng,I-SYMPTOM
389,miệng,I-SYMPTOM
390,Tôi,O
390,bị,O
390,nuốt,B-SYMPTOM
390,đau,I-SYMPTOM
390,và,O
390,bị,O
390,ăn,B-SYMPTOM
390,ít,I-SYMPTOM
391,Tôi,O
391,bị,O
391,nghẹt,B-SYMPTOM
391,mũi,I-SYMPTOM
391,nhẹ,I-SYMPTOM
391,và,O
391,bị,O
391,ho,B-SYMPTOM
391,nhẹ,I-SYMPTOM
392,Tôi,O
392,bị,O
392,mụn,B-SYMPTOM
392,nước,I-SYMPTOM
392,trong,I-SYMPTOM
392,miệng,I-SYMPTOM
392,và,O
392,bị,O
392,đau,B-SYMPTOM
392,bụng,I-SYMPTOM
392,nhẹ,I-SYMPTOM
393,Tôi,O
393,bị,O
393,sốt,B-SYMPTOM
393,cao,I-SYMPTOM
393,và,O
393,bị,O
393,mệt,B-SYMPTOM
393,nhẹ,I-SYMPTOM
394,Tôi,O
394,bị,O
394,rát,B-SYMPTOM
394,họng,I-SYMPTOM
394,và,O
394,bị,O
394,mụn,B-SYMPTOM
394,nước,I-SYMPTOM
394,trên,I-SYMPTOM
394,chân,I-SYMPTOM
395,Tôi,O
395,bị,O
395,giảm,B-SYMPTOM
395,ăn,I-SYMPTOM
395,và,O
395,bị,O
395,buồn,B-SYMPTOM
395,nôn,I-SYMPTOM
395,396,Tôi
396,bị,O
396,sốt,B-SYMPTOM
396,nhẹ,I-SYMPTOM
396,và,O
396,bị,O
396,khó,B-SYMPTOM
396,nuốt,I-SYMPTOM
397,Tôi,O
397,bị,O
397,nước,B-SYMPTOM
397,mũi,I-SYMPTOM
397,đặc,I-SYMPTOM
397,và,O
397,bị,O
397,ngứa,B-SYMPTOM
397,nhiều,I-SYMPTOM
398,Tôi,O
398,bị,O
398,đau,B-SYMPTOM
398,khi,I-SYMPTOM
398,ăn,I-SYMPTOM
398,và,O
398,bị,O
398,sốt,B-SYMPTOM
398,vừa,I-SYMPTOM
399,Tôi,O
399,bị,O
399,ho,B-SYMPTOM
399,khan,I-SYMPTOM
399,và,O
399,bị,O
399,nôn,B-SYMPTOM
399,ra,I-SYMPTOM
399,thức,I-SYMPTOM
399,ăn,I-SYMPTOM
400,Tôi,O
400,bị,O
400,mệt,B-SYMPTOM
400,toàn,I-SYMPTOM
400,thân,I-SYMPTOM
400,và,O
400,bị,O
400,nuốt,B-SYMPTOM
400,vướng,I-SYMPTOM
401,Chào,O
401,bác,O
401,sĩ,O
401,,O
401,tôi,O
401,bị,O
401,đỏ,B-SYMPTOM
401,toàn,I-SYMPTOM
401,bộ,I-SYMPTOM
401,kết,I-SYMPTOM
401,mạc,I-SYMPTOM
401,và,O
401,bị,O
401,khó,B-SYMPTOM
401,chịu,I-SYMPTOM
401,mắt,I-SYMPTOM
402,Tôi,O
402,bị,O
402,ngứa,B-SYMPTOM
402,dữ,I-SYMPTOM
402,dội,I-SYMPTOM
402,và,O
402,bị,O
402,mí,B-SYMPTOM
402,mắt,I-SYMPTOM
402,căng,I-SYMPTOM
403,Tôi,O
403,bị,O
403,sợ,B-SYMPTOM
403,ánh,I-SYMPTOM
403,sáng,I-SYMPTOM
403,nhiều,I-SYMPTOM
403,và,O
403,bị,O
403,chảy,B-SYMPTOM
403,nước,I-SYMPTOM
403,mắt,I-SYMPTOM
403,nhiều,I-SYMPTOM
404,Tôi,O
404,bị,O
404,dịch,B-SYMPTOM
404,đặc,I-SYMPTOM
404,màu,I-SYMPTOM
404,vàng,I-SYMPTOM
404,và,O
404,bị,O
404,mở,B-SYMPTOM
404,mắt,I-SYMPTOM
404,khó,I-SYMPTOM
404,vào,I-SYMPTOM
404,sáng,I-SYMPTOM
405,Tôi,O
405,bị,O
405,đỏ,B-SYMPTOM
405,mắt,I-SYMPTOM
405,nhẹ,I-SYMPTOM
405,và,O
405,bị,O
405,nhức,B-SYMPTOM
405,đầu,I-SYMPTOM
405,do,I-SYMPTOM
405,căng,I-SYMPTOM
405,mắt,I-SYMPTOM
406,Tôi,O
406,thấy,O
406,mắt,B-SYMPTOM
406,ướt,I-SYMPTOM
406,liên,I-SYMPTOM
406,tục,I-SYMPTOM
406,và,O
406,bị,O
406,ghèn,B-SYMPTOM
406,mắt,I-SYMPTOM
407,Tôi,O
407,bị,O
407,sưng,B-SYMPTOM
407,nặng,I-SYMPTOM
407,và,O
407,bị,O
407,khô,B-SYMPTOM
407,nhiều,I-SYMPTOM
408,Tôi,O
408,bị,O
408,cộm,B-SYMPTOM
408,mắt,I-SYMPTOM
408,và,O
408,bị,O
408,nhức,B-SYMPTOM
408,nhẹ,I-SYMPTOM
408,quanh,I-SYMPTOM
408,mắt,I-SYMPTOM
409,Tôi,O
409,bị,O
409,mắt,B-SYMPTOM
409,đỏ,I-SYMPTOM
409,nhiều,I-SYMPTOM
409,và,O
409,bị,O
409,ngứa,B-SYMPTOM
409,nhẹ,I-SYMPTOM
410,Tôi,O
410,bị,O
410,chảy,B-SYMPTOM
410,nước,I-SYMPTOM
410,mắt,I-SYMPTOM
410,nhẹ,I-SYMPTOM
410,và,O
410,bị,O
410,dịch,B-SYMPTOM
410,trong,I-SYMPTOM
411,Tôi,O
411,bị,O
411,mí,B-SYMPTOM
411,sưng,I-SYMPTOM
411,nhẹ,I-SYMPTOM
411,và,O
411,bị,O
411,sợ,B-SYMPTOM
411,ánh,I-SYMPTOM
411,sáng,I-SYMPTOM
411,nhẹ,I-SYMPTOM
412,Tôi,O
412,bị,O
412,khó,B-SYMPTOM
412,mở,I-SYMPTOM
412,mắt,I-SYMPTOM
412,khi,I-SYMPTOM
412,thức,I-SYMPTOM
412,dậy,I-SYMPTOM
412,và,O
412,bị,O
412,mắt,B-SYMPTOM
412,đỏ,I-SYMPTOM
412,nhẹ,I-SYMPTOM
413,Tôi,O
413,bị,O
413,vướng,B-SYMPTOM
413,mắt,I-SYMPTOM
413,và,O
413,bị,O
413,mí,B-SYMPTOM
413,sưng,I-SYMPTOM
413,nặng,I-SYMPTOM
414,Tôi,O
414,bị,O
414,nhức,B-SYMPTOM
414,đầu,I-SYMPTOM
414,do,I-SYMPTOM
414,căng,I-SYMPTOM
414,mắt,I-SYMPTOM
414,và,O
414,bị,O
414,chảy,B-SYMPTOM
414,nước,I-SYMPTOM
414,mắt,I-SYMPTOM
414,nhẹ,I-SYMPTOM
415,Tôi,O
415,bị,O
415,dịch,B-SYMPTOM
415,đặc,I-SYMPTOM
415,màu,I-SYMPTOM
415,xanh,I-SYMPTOM
415,và,O
415,bị,O
415,mắt,B-SYMPTOM
415,ướt,I-SYMPTOM
415,liên,I-SYMPTOM
415,tục,I-SYMPTOM
416,Tôi,O
416,bị,O
416,khô,B-SYMPTOM
416,nhiều,I-SYMPTOM
416,và,O
416,bị,O
416,ngứa,B-SYMPTOM
416,dữ,I-SYMPTOM
416,dội,I-SYMPTOM
417,Tôi,O
417,bị,O
417,chói,B-SYMPTOM
417,mắt,I-SYMPTOM
417,và,O
417,bị,O
417,ghèn,B-SYMPTOM
417,mắt,I-SYMPTOM
418,Tôi,O
418,bị,O
418,mắt,B-SYMPTOM
418,đỏ,I-SYMPTOM
418,nhiều,I-SYMPTOM
418,và,O
418,bị,O
418,cảm,B-SYMPTOM
418,giác,I-SYMPTOM
418,có,I-SYMPTOM
418,vật,I-SYMPTOM
418,lạ,I-SYMPTOM
419,Tôi,O
419,bị,O
419,ngứa,B-SYMPTOM
419,nhẹ,I-SYMPTOM
419,và,O
419,bị,O
419,nhức,B-SYMPTOM
419,nhẹ,I-SYMPTOM
419,quanh,I-SYMPTOM
419,mắt,I-SYMPTOM
420,Tôi,O
420,bị,O
420,mí,B-SYMPTOM
420,mắt,I-SYMPTOM
420,căng,I-SYMPTOM
420,và,O
420,bị,O
420,sợ,B-SYMPTOM
420,ánh,I-SYMPTOM
420,sáng,I-SYMPTOM
420,nhiều,I-SYMPTOM
421,Tôi,O
421,bị,O
421,đỏ,B-SYMPTOM
421,toàn,I-SYMPTOM
421,bộ,I-SYMPTOM
421,kết,I-SYMPTOM
421,mạc,I-SYMPTOM
421,và,O
421,bị,O
421,khô,B-SYMPTOM
421,nhẹ,I-SYMPTOM
422,Tôi,O
422,bị,O
422,chảy,B-SYMPTOM
422,nước,I-SYMPTOM
422,mắt,I-SYMPTOM
422,nhiều,I-SYMPTOM
422,và,O
422,bị,O
422,cộm,B-SYMPTOM
422,mắt,I-SYMPTOM
423,Tôi,O
423,bị,O
423,nhức,B-SYMPTOM
423,đầu,I-SYMPTOM
423,do,I-SYMPTOM
423,căng,I-SYMPTOM
423,mắt,I-SYMPTOM
423,và,O
423,bị,O
423,dịch,B-SYMPTOM
423,trong,I-SYMPTOM
424,Tôi,O
424,bị,O
424,khó,B-SYMPTOM
424,mở,I-SYMPTOM
424,mắt,I-SYMPTOM
424,khi,I-SYMPTOM
424,thức,I-SYMPTOM
424,dậy,I-SYMPTOM
424,và,O
424,bị,O
424,đỏ,B-SYMPTOM
424,mắt,I-SYMPTOM
424,nhẹ,I-SYMPTOM
425,Tôi,O
425,bị,O
425,vướng,B-SYMPTOM
425,mắt,I-SYMPTOM
425,và,O
425,bị,O
425,mí,B-SYMPTOM
425,sưng,I-SYMPTOM
425,nhẹ,I-SYMPTOM
426,Tôi,O
426,bị,O
426,chói,B-SYMPTOM
426,mắt,I-SYMPTOM
426,và,O
426,bị,O
426,ghèn,B-SYMPTOM
426,mắt,I-SYMPTOM
427,Tôi,O
427,bị,O
427,sợ,B-SYMPTOM
427,ánh,I-SYMPTOM
427,sáng,I-SYMPTOM
427,nhiều,I-SYMPTOM
427,và,O
427,bị,O
427,khó,B-SYMPTOM
427,chịu,I-SYMPTOM
427,mắt,I-SYMPTOM
428,Tôi,O
428,bị,O
428,ngứa,B-SYMPTOM
428,dữ,I-SYMPTOM
428,dội,I-SYMPTOM
428,và,O
428,bị,O
428,mắt,B-SYMPTOM
428,đỏ,I-SYMPTOM
428,nhiều,I-SYMPTOM
429,Tôi,O
429,bị,O
429,dịch,B-SYMPTOM
429,đặc,I-SYMPTOM
429,màu,I-SYMPTOM
429,xanh,I-SYMPTOM
429,và,O
429,bị,O
429,khô,B-SYMPTOM
429,nhiều,I-SYMPTOM
430,Tôi,O
430,bị,O
430,nhức,B-SYMPTOM
430,nhẹ,I-SYMPTOM
430,quanh,I-SYMPTOM
430,mắt,I-SYMPTOM
430,và,O
430,bị,O
430,mí,B-SYMPTOM
430,mắt,I-SYMPTOM
430,căng,I-SYMPTOM
431,Tôi,O
431,bị,O
431,mắt,B-SYMPTOM
431,ướt,I-SYMPTOM
431,liên,I-SYMPTOM
431,tục,I-SYMPTOM
431,và,O
431,bị,O
431,đỏ,B-SYMPTOM
431,toàn,I-SYMPTOM
431,bộ,I-SYMPTOM
431,kết,I-SYMPTOM
431,mạc,I-SYMPTOM
432,Tôi,O
432,bị,O
432,cảm,B-SYMPTOM
432,giác,I-SYMPTOM
432,có,I-SYMPTOM
432,vật,I-SYMPTOM
432,lạ,I-SYMPTOM
432,và,O
432,bị,O
432,mí,B-SYMPTOM
432,sưng,I-SYMPTOM
432,nặng,I-SYMPTOM
433,Tôi,O
433,bị,O
433,chảy,B-SYMPTOM
433,nước,I-SYMPTOM
433,mắt,I-SYMPTOM
433,nhẹ,I-SYMPTOM
433,và,O
433,bị,O
433,nhức,B-SYMPTOM
433,đầu,I-SYMPTOM
433,do,I-SYMPTOM
433,căng,I-SYMPTOM
433,mắt,I-SYMPTOM
434,Tôi,O
434,bị,O
434,khô,B-SYMPTOM
434,nhẹ,I-SYMPTOM
434,và,O
434,bị,O
434,vướng,B-SYMPTOM
434,mắt,I-SYMPTOM
435,Tôi,O
435,bị,O
435,sợ,B-SYMPTOM
435,ánh,I-SYMPTOM
435,sáng,I-SYMPTOM
435,nhẹ,I-SYMPTOM
435,và,O
435,bị,O
435,ngứa,B-SYMPTOM
435,nhẹ,I-SYMPTOM
436,Tôi,O
436,bị,O
436,dịch,B-SYMPTOM
436,trong,I-SYMPTOM
436,và,O
436,bị,O
436,khó,B-SYMPTOM
436,mở,I-SYMPTOM
436,mắt,I-SYMPTOM
436,vào,I-SYMPTOM
436,sáng,I-SYMPTOM
437,Tôi,O
437,bị,O
437,ghèn,B-SYMPTOM
437,mắt,I-SYMPTOM
437,và,O
437,bị,O
437,cộm,B-SYMPTOM
437,mắt,I-SYMPTOM
438,Tôi,O
438,bị,O
438,mắt,B-SYMPTOM
438,đỏ,I-SYMPTOM
438,nhiều,I-SYMPTOM
438,và,O
438,bị,O
438,chảy,B-SYMPTOM
438,nước,I-SYMPTOM
438,mắt,I-SYMPTOM
438,nhiều,I-SYMPTOM
439,Tôi,O
439,bị,O
439,sưng,B-SYMPTOM
439,nặng,I-SYMPTOM
439,và,O
439,bị,O
439,chói,B-SYMPTOM
439,mắt,I-SYMPTOM
440,Tôi,O
440,bị,O
440,nhức,B-SYMPTOM
440,nhẹ,I-SYMPTOM
440,quanh,I-SYMPTOM
440,mắt,I-SYMPTOM
440,và,O
440,bị,O
440,ngứa,B-SYMPTOM
440,dữ,I-SYMPTOM
440,dội,I-SYMPTOM
441,Tôi,O
441,bị,O
441,mắt,B-SYMPTOM
441,ướt,I-SYMPTOM
441,liên,I-SYMPTOM
441,tục,I-SYMPTOM
441,và,O
441,bị,O
441,dịch,B-SYMPTOM
441,đặc,I-SYMPTOM
441,màu,I-SYMPTOM
441,vàng,I-SYMPTOM
442,Tôi,O
442,bị,O
442,khô,B-SYMPTOM
442,nhiều,I-SYMPTOM
442,và,O
442,bị,O
442,sợ,B-SYMPTOM
442,ánh,I-SYMPTOM
442,sáng,I-SYMPTOM
442,nhiều,I-SYMPTOM
443,Tôi,O
443,bị,O
443,mí,B-SYMPTOM
443,mắt,I-SYMPTOM
443,căng,I-SYMPTOM
443,và,O
443,bị,O
443,khó,B-SYMPTOM
443,chịu,I-SYMPTOM
443,mắt,I-SYMPTOM
444,Tôi,O
444,bị,O
444,đỏ,B-SYMPTOM
444,toàn,I-SYMPTOM
444,bộ,I-SYMPTOM
444,kết,I-SYMPTOM
444,mạc,I-SYMPTOM
444,và,O
444,bị,O
444,vướng,B-SYMPTOM
444,mắt,I-SYMPTOM
445,Tôi,O
445,bị,O
445,mí,B-SYMPTOM
445,sưng,I-SYMPTOM
445,nhẹ,I-SYMPTOM
445,và,O
445,bị,O
445,cảm,B-SYMPTOM
445,giác,I-SYMPTOM
445,có,I-SYMPTOM
445,vật,I-SYMPTOM
445,lạ,I-SYMPTOM
446,Tôi,O
446,bị,O
446,khó,B-SYMPTOM
446,mở,I-SYMPTOM
446,mắt,I-SYMPTOM
446,khi,I-SYMPTOM
446,thức,I-SYMPTOM
446,dậy,I-SYMPTOM
446,và,O
446,bị,O
446,đỏ,B-SYMPTOM
446,mắt,I-SYMPTOM
446,nhẹ,I-SYMPTOM
447,Tôi,O
447,bị,O
447,nhức,B-SYMPTOM
447,đầu,I-SYMPTOM
447,do,I-SYMPTOM
447,căng,I-SYMPTOM
447,mắt,I-SYMPTOM
447,và,O
447,bị,O
447,ghèn,B-SYMPTOM
447,mắt,I-SYMPTOM
448,Tôi,O
448,bị,O
448,chảy,B-SYMPTOM
448,nước,I-SYMPTOM
448,mắt,I-SYMPTOM
448,nhiều,I-SYMPTOM
448,và,O
448,bị,O
448,dịch,B-SYMPTOM
448,trong,I-SYMPTOM
449,Tôi,O
449,bị,O
449,cộm,B-SYMPTOM
449,mắt,I-SYMPTOM
449,và,O
449,bị,O
449,mắt,B-SYMPTOM
449,đỏ,I-SYMPTOM
449,nhiều,I-SYMPTOM
450,Tôi,O
450,bị,O
450,ngứa,B-SYMPTOM
450,dữ,I-SYMPTOM
450,dội,I-SYMPTOM
450,và,O
450,bị,O
450,nhức,B-SYMPTOM
450,nhẹ,I-SYMPTOM
450,quanh,I-SYMPTOM
450,mắt,I-SYMPTOM
451,Chào,O
451,bác,O
451,sĩ,O
451,,O
451,tôi,O
451,bị,O
451,tiêu,B-SYMPTOM
451,chảy,I-SYMPTOM
451,nặng,I-SYMPTOM
451,và,O
451,bị,O
451,đau,B-SYMPTOM
451,quặn,I-SYMPTOM
451,bụng,I-SYMPTOM
452,Tôi,O
452,bị,O
452,sốt,B-SYMPTOM
452,cao,I-SYMPTOM
452,và,O
452,bị,O
452,nôn,B-SYMPTOM
452,ra,I-SYMPTOM
452,thức,I-SYMPTOM
452,ăn,I-SYMPTOM
453,Tôi,O
453,bị,O
453,nhiều,B-SYMPTOM
453,lần,I-SYMPTOM
453,đi,I-SYMPTOM
453,ngoài,I-SYMPTOM
453,và,O
453,bị,O
453,khát,B-SYMPTOM
453,liên,I-SYMPTOM
453,tục,I-SYMPTOM
454,Tôi,O
454,bị,O
454,phân,B-SYMPTOM
454,lỏng,I-SYMPTOM
454,có,I-SYMPTOM
454,máu,I-SYMPTOM
454,và,O
454,bị,O
454,môi,B-SYMPTOM
454,khô,I-SYMPTOM
455,Tôi,O
455,bị,O
455,đau,B-SYMPTOM
455,bụng,I-SYMPTOM
455,dữ,I-SYMPTOM
455,dội,I-SYMPTOM
