disease_id,disease_name,symptoms
D016,"Ung thư (Gan, Phổi, Dạ dày)","ho_kéo_dài,ho_ra_máu,khó_thở"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_ngực,khàn_tiếng,đau_bụng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","buồn_nôn,nôn,táo_bón"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tiêu_chảy,đi_ngoài_ra_máu,đầy_hơi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","khó_tiêu,nuốt_nghẹn,nuốt_khó"
D016,"Ung thư (Gan, Phổi, Dạ dày)","loét_miệng_lâu_lành,đau_họng_kéo_dài,hơi_thở_hôi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_xương,sưng_khớp,u_ở_vú_hoặc_nách"
D016,"Ung thư (Gan, Phổi, Dạ dày)","thay_đổi_hình_dạng_vú,chảy_dịch_núm_vú,tiểu_ra_máu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tiểu_khó,tiểu_buốt,thay_đổi_thói_quen_tiểu_tiện"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_vùng_chậu,đau_đầu_kéo_dài,co_giật"
D016,"Ung thư (Gan, Phổi, Dạ dày)","rối_loạn_thị_lực,nói_khó,tê_yếu_tay_chân"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mất_thăng_bằng,thay_đổi_tính_cách,dễ_bầm_tím"
D016,"Ung thư (Gan, Phổi, Dạ dày)","chảy_máu_cam,chảy_máu_chân_răng,hạch_sưng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","sụt_cân_không_rõ_lý_do,sốt_dai_dẳng,ho_kéo_dài"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mệt_mỏi_kéo_dài,đổ_mồ_hôi_ban_đêm,khó_thở"
D016,"Ung thư (Gan, Phổi, Dạ dày)","chán_ăn,da_xanh_xao,đau_ngực"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_nhức_toàn_thân,khàn_tiếng,đau_bụng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","khối_u_dưới_da,buồn_nôn,tiêu_chảy"
D016,"Ung thư (Gan, Phổi, Dạ dày)","da_đổi_màu,nôn,đi_ngoài_ra_ máu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","vết_loét_lâu_lành,táo_bón,đầy_hơi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","nốt_ruồi_thay_đổi,khó_tiêu,nuốt_nghẹn"
D016,"Ung thư (Gan, Phổi, Dạ dày)","ngứa_kéo_dài,loét_miệng_lâu_lành,nuốt_khó"
D016,"Ung thư (Gan, Phổi, Dạ dày)","ho_ra_máu,đau_họng_kéo_dài,hơi_thở_hôi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_xương,u_ở_vú_hoặc_nách,tiểu_khó"
D016,"Ung thư (Gan, Phổi, Dạ dày)","sưng_khớp,thay_đổi_hình_dạng_vú,tiểu_buốt"
D016,"Ung thư (Gan, Phổi, Dạ dày)","chảy_dịch_núm_vú,thay_đổi_thói_quen_tiểu_tiện,đau_vùng_chậu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tiểu_ra_máu,đau_đầu_kéo_dài,rối_loạn_thị_lực"
D016,"Ung thư (Gan, Phổi, Dạ dày)","co_giật,nói_khó,tê_yếu_tay_chân"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mất_thăng_bằng,thay_đổi_tính_cách,hạch_sưng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","dễ_bầm_tím,chảy_máu_cam,chảy_máu_chân_răng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","sụt_cân_không_rõ_lý_do,chán_ăn,đổ_mồ_hôi_ban_đêm,đau_nhức_toàn_thân"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mệt_mỏi_kéo_dài,sốt_dai_dẳng,da_xanh_xao,khối_u_dưới_da"
D016,"Ung thư (Gan, Phổi, Dạ dày)","da_đổi_màu,vết_loét_lâu_lành,nốt_ruồi_thay_đổi,ho_kéo_dài"
D016,"Ung thư (Gan, Phổi, Dạ dày)","ngứa_kéo_dài,ho_ra_máu,khó_thở,đau_ngực"
D016,"Ung thư (Gan, Phổi, Dạ dày)","khàn_tiếng,đau_bụng,buồn_nôn,nôn"
D016,"Ung thư (Gan, Phổi, Dạ dày)","táo_bón,tiêu_chảy,đi_ngoài_ra_máu,đầy_hơi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","khó_tiêu,nuốt_nghẹn,nuốt_khó,loét_miệng_lâu_lành"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_họng_kéo_dài,hơi_thở_hôi,đau_xương,sưng_khớp"
D016,"Ung thư (Gan, Phổi, Dạ dày)","u_ở_vú_hoặc_nách,thay_đổi_hình_dạng_vú,chảy_dịch_núm_vú,tiểu_ra_máu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tiểu_khó,tiểu_buốt,thay_đổi_thói_quen_tiểu_tiện,đau_vùng_chậu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_đầu_kéo_dài,co_giật,rối_loạn_thị_lực,nói_khó"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tê_yếu_tay_chân,mất_thăng_bằng,thay_đổi_tính_cách,dễ_bầm_tím"
D016,"Ung thư (Gan, Phổi, Dạ dày)","chảy_máu_cam,chảy_máu_chân_răng,hạch_sưng,sụt_cân_không_rõ_lý_do"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mệt_mỏi_kéo_dài,sốt_dai_dẳng,đổ_mồ_hôi_ban_đêm,đau_nhức_toàn_thân,khối_u_dưới_da"
D016,"Ung thư (Gan, Phổi, Dạ dày)","chán_ăn,da_xanh_xao,vết_loét_lâu_lành,nốt_ruồi_thay_đổi,ngứa_kéo_dài"
D016,"Ung thư (Gan, Phổi, Dạ dày)","ho_kéo_dài,ho_ra_máu,khó_thở,đau_ngực,khàn_tiếng,đau_bụng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","buồn_nôn,nôn,táo_bón,tiêu_chảy,đi_ngoài_ra_máu,đầy_hơi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","khó_tiêu,nuốt_nghẹn,nuốt_khó,loét_miệng_lâu_lành,đau_họng_kéo_dài,hơi_thở_hôi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_xương,sưng_khớp,u_ở_vú_hoặc_nách,thay_đổi_hình_dạng_vú,chảy_dịch_núm_vú"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tiểu_ra_máu,tiểu_khó,tiểu_buốt,thay_đổi_thói_quen_tiểu_tiện,đau_vùng_chậu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_đầu_kéo_dài,co_giật,rối_loạn_thị_lực,nói_khó,tê_yếu_tay_chân"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mất_thăng_bằng,thay_đổi_tính_cách,dễ_bầm_tím,chảy_máu_cam,chảy_máu_chân_răng,hạch_sưng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","sụt_cân_không_rõ_lý_do,sốt_dai_dẳng,đau_nhức_toàn_thân,ho_kéo_dài,đau_bụng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mệt_mỏi_kéo_dài,đổ_mồ_hôi_ban_đêm,khối_u_dưới_da,khó_thở,táo_bón"
D016,"Ung thư (Gan, Phổi, Dạ dày)","chán_ăn,da_xanh_xao,da_đổi_màu,đau_ngực,tiêu_chảy"
D016,"Ung thư (Gan, Phổi, Dạ dày)","vết_loét_lâu_lành,nốt_ruồi_thay_đổi,ngứa_kéo_dài,khàn_tiếng,đi_ngoài_ra_máu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","ho_ra_máu,buồn_nôn,nôn,đầy_hơi,khó_tiêu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","nuốt_nghẹn,nuốt_khó,loét_miệng_lâu_lành,đau_họng_kéo_dài,hơi_thở_hôi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_xương,sưng_khớp,u_ở_vú_hoặc_nách,tiểu_khó,đau_đầu_kéo_dài"
D016,"Ung thư (Gan, Phổi, Dạ dày)","thay_đổi_hình_dạng_vú,chảy_dịch_núm_vú,tiểu_buốt,co_giật,rối_loạn_thị_lực"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tiểu_ra_máu,thay_đổi_thói_quen_tiểu_tiện,đau_vùng_chậu,nói_khó,tê_yếu_tay_chân"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mất_thăng_bằng,thay_đổi_tính_cách,dễ_bầm_tím,chảy_máu_cam,chảy_máu_chân_răng,hạch_sưng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","sụt_cân_không_rõ_lý_do,mệt_mỏi_kéo_dài,chán_ăn,sốt_dai_dẳng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đổ_mồ_hôi_ban_đêm,da_xanh_xao,đau_nhức_toàn_thân,khối_u_dưới_da"
D016,"Ung thư (Gan, Phổi, Dạ dày)","da_đổi_màu,vết_loét_lâu_lành,nốt_ruồi_thay_đổi,ngứa_kéo_dài"
D016,"Ung thư (Gan, Phổi, Dạ dày)","ho_kéo_dài,ho_ra_máu,khó_thở,đau_ngực"
D016,"Ung thư (Gan, Phổi, Dạ dày)","khàn_tiếng,đau_bụng,buồn_nôn,nôn"
D016,"Ung thư (Gan, Phổi, Dạ dày)","táo_bón,tiêu_chảy,đi_ngoài_ra_máu,đầy_hơi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","khó_tiêu,nuốt_nghẹn,nuốt_khó,loét_miệng_lâu_lành"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_họng_kéo_dài,hơi_thở_hôi,đau_xương,sưng_khớp"
D016,"Ung thư (Gan, Phổi, Dạ dày)","u_ở_vú_hoặc_nách,thay_đổi_hình_dạng_vú,chảy_dịch_núm_vú,tiểu_ra_máu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tiểu_khó,tiểu_buốt,thay_đổi_thói_quen_tiểu_tiện,đau_vùng_chậu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đau_đầu_kéo_dài,co_giật,rối_loạn_thị_lực,nói_khó"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tê_yếu_tay_chân,mất_thăng_bằng,thay_đổi_tính_cách,dễ_bầm_tím"
D016,"Ung thư (Gan, Phổi, Dạ dày)","chảy_máu_cam,chảy_máu_chân_răng,hạch_sưng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","sụt_cân_không_rõ_lý_do,đau_nhức_toàn_thân,ho_kéo_dài"
D016,"Ung thư (Gan, Phổi, Dạ dày)","mệt_mỏi_kéo_dài,khối_u_dưới_da,khó_thở"
D016,"Ung thư (Gan, Phổi, Dạ dày)","chán_ăn,da_đổi_màu,đau_ngực"
D016,"Ung thư (Gan, Phổi, Dạ dày)","sốt_dai_dẳng,vết_loét_lâu_lành,khàn_tiếng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","đổ_mồ_hôi_ban_đêm,nốt_ruồi_thay_đổi,đau_bụng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","da_xanh_xao,ngứa_kéo_dài,buồn_nôn"
D016,"Ung thư (Gan, Phổi, Dạ dày)","ho_ra_máu,nôn,tiêu_chảy"
D016,"Ung thư (Gan, Phổi, Dạ dày)","táo_bón,đi_ngoài_ra_máu,đầy_hơi"
D016,"Ung thư (Gan, Phổi, Dạ dày)","khó_tiêu,nuốt_nghẹn,loét_miệng_lâu_lành"
D016,"Ung thư (Gan, Phổi, Dạ dày)","nuốt_khó,đau_họng_kéo_dài,đau_xương"
D016,"Ung thư (Gan, Phổi, Dạ dày)","hơi_thở_hôi,sưng_khớp,thay_đổi_hình_dạng_vú"
D016,"Ung thư (Gan, Phổi, Dạ dày)","u_ở_vú_hoặc_nách,chảy_dịch_núm_vú,tiểu_khó"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tiểu_ra_máu,tiểu_buốt,đau_vùng_chậu"
D016,"Ung thư (Gan, Phổi, Dạ dày)","thay_đổi_thói_quen_tiểu_tiện,đau_đầu_kéo_dài,rối_loạn_thị_lực"
D016,"Ung thư (Gan, Phổi, Dạ dày)","co_giật,nói_khó,mất_thăng_bằng"
D016,"Ung thư (Gan, Phổi, Dạ dày)","tê_yếu_tay_chân,thay_đổi_tính_cách,chảy_máu_cam"
D016,"Ung thư (Gan, Phổi, Dạ dày)","dễ_bầm_tím,chảy_máu_chân_răng,hạch_sưng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,ho_có_đờm,khó_thở_khi_gắng_sức"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_tăng_dần,thở_khò_khè,thở_rít"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tức_ngực,thở_ra_kéo_dài,tăng_tiết_đờm"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"mệt_mỏi,giảm_sức_chịu_đựng,sụt_cân"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"chán_ăn,tím_môi,tím_đầu_chi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"buồn_ngủ_ban_ngày,ngủ_kém_ban_đêm,đau_đầu_buổi_sáng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"giảm_tập_trung,móng_tay_hình_dùi_trống,thường_xuyên_nhiễm_trùng_phổi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thở_nhanh_nông,sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_nghỉ_ngơi,sốt_khi_đợt_cấp,đờm_đổi_màu"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_đột_ngột_nặng,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,khó_thở_tăng_dần,thở_khò_khè"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,tức_ngực,thở_rít"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_gắng_sức,thở_ra_kéo_dài,mệt_mỏi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tăng_tiết_đờm,giảm_sức_chịu_đựng,sụt_cân"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"chán_ăn,tím_môi,buồn_ngủ_ban_ngày"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tím_đầu_chi,ngủ_kém_ban_đêm,giảm_tập_trung"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"đau_đầu_buổi_sáng,móng_tay_hình_dùi_trống,thở_nhanh_nông"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thường_xuyên_nhiễm_trùng_phổi,sưng_chân_phù_mắt_cá,khó_thở_khi_nghỉ_ngơi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"nói_khó_do_khó_thở,sốt_khi_đợt_cấp,khó_thở_đột_ngột_nặng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"đờm_đổi_màu,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,tức_ngực,mệt_mỏi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,thở_ra_kéo_dài,giảm_sức_chịu_đựng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_gắng_sức,tăng_tiết_đờm,chán_ăn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_tăng_dần,sụt_cân,tím_môi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thở_khò_khè,tím_đầu_chi,ngủ_kém_ban_đêm"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thở_rít,buồn_ngủ_ban_ngày,đau_đầu_buổi_sáng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tức_ngực,giảm_tập_trung,thường_xuyên_nhiễm_trùng_phổi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thở_ra_kéo_dài,móng_tay_hình_dùi_trống,sưng_chân_phù_mắt_cá"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tăng_tiết_đờm,thở_nhanh_nông,sốt_khi_đợt_cấp"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"mệt_mỏi,nói_khó_do_khó_thở,khó_thở_đột_ngột_nặng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"giảm_sức_chịu_đựng,khó_thở_khi_nghỉ_ngơi,môi_tím"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"sụt_cân,đờm_đổi_màu,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,ho_có_đờm,mệt_mỏi,sụt_cân"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_gắng_sức,thở_khò_khè,tức_ngực,tím_môi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_tăng_dần,thở_rít,giảm_sức_chịu_đựng,chán_ăn"
D017,Bệnh Phổi tắc_nghẽn_mạn_tính (COPD),"thở_ra_kéo_dài,tăng_tiết_đờm,tím_đầu_chi,buồn_ngủ_ban_ngày"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ngủ_kém_ban_đêm,đau_đầu_buổi_sáng,giảm_tập_trung,móng_tay_hình_dùi_trống"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thường_xuyên_nhiễm_trùng_phổi,thở_nhanh_nông,sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_nghỉ_ngơi,sốt_khi_đợt_cấp,đờm_đổi_màu,khó_thở_đột_ngột_nặng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"môi_tím,lú_lẫn,ho_kéo_dài,thở_rít"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,khó_thở_tăng_dần,tức_ngực,mệt_mỏi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_gắng_sức,thở_khò_khè,giảm_sức_chịu_đựng,chán_ăn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thở_ra_kéo_dài,tăng_tiết_đờm,sụt_cân,tím_môi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tím_đầu_chi,buồn_ngủ_ban_ngày,ngủ_kém_ban_đêm,đau_đầu_buổi_sáng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"giảm_tập_trung,móng_tay_hình_dùi_trống,thường_xuyên_nhiễm_trùng_phổi,thở_nhanh_nông"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở,khó_thở_khi_nghỉ_ngơi,sốt_khi_đợt_cấp"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"đờm_đổi_màu,khó_thở_đột_ngột_nặng,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,khó_thở_khi_gắng_sức,thở_khò_khè,giảm_sức_chịu_đựng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,thở_rít,tức_ngực,mệt_mỏi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_tăng_dần,thở_ra_kéo_dài,tăng_tiết_đờm,sụt_cân"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"chán_ăn,tím_môi,tím_đầu_chi,buồn_ngủ_ban_ngày"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ngủ_kém_ban_đêm,đau_đầu_buổi_sáng,giảm_tập_trung,móng_tay_hình_dùi_trống"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thường_xuyên_nhiễm_trùng_phổi,thở_nhanh_nông,sưng_chân_phù_mắt_cá,khó_thở_khi_nghỉ_ngơi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"nói_khó_do_khó_thở,sốt_khi_đợt_cấp,đờm_đổi_màu,khó_thở_đột_ngột_nặng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"môi_tím,lú_lẫn,ho_kéo_dài,khó_thở_tăng_dần"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,khó_thở_khi_gắng_sức,thở_khò_khè,thở_rít"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tức_ngực,thở_ra_kéo_dài,tăng_tiết_đờm,mệt_mỏi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"giảm_sức_chịu_đựng,sụt_cân,chán_ăn,tím_môi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tím_đầu_chi,buồn_ngủ_ban_ngày,ngủ_kém_ban_đêm,đau_đầu_buổi_sáng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"giảm_tập_trung,móng_tay_hình_dùi_trống,thường_xuyên_nhiễm_trùng_phổi,thở_nhanh_nông"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở,khó_thở_khi_nghỉ_ngơi,sốt_khi_đợt_cấp"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"đờm_đổi_màu,khó_thở_đột_ngột_nặng,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,khó_thở_tăng_dần,thở_ra_kéo_dài,sụt_cân,tím_môi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,thở_khò_khè,tức_ngực,mệt_mỏi,giảm_sức_chịu_đựng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_gắng_sức,thở_rít,tăng_tiết_đờm,chán_ăn,tím_đầu_chi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"buồn_ngủ_ban_ngày,ngủ_kém_ban_đêm,đau_đầu_buổi_sáng,giảm_tập_trung,móng_tay_hình_dùi_trống"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thường_xuyên_nhiễm_trùng_phổi,thở_nhanh_nông,sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở,khó_thở_khi_nghỉ_ngơi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"sốt_khi_đợt_cấp,đờm_đổi_màu,khó_thở_đột_ngột_nặng,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,ho_có_đờm,khó_thở_khi_gắng_sức,khó_thở_tăng_dần,thở_khò_khè"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thở_rít,tức_ngực,thở_ra_kéo_dài,tăng_tiết_đờm,mệt_mỏi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"giảm_sức_chịu_đựng,sụt_cân,chán_ăn,tím_môi,tím_đầu_chi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"buồn_ngủ_ban_ngày,ngủ_kém_ban_đêm,đau_đầu_buổi_sáng,giảm_tập_trung,móng_tay_hình_dùi_trống"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thường_xuyên_nhiễm_trùng_phổi,thở_nhanh_nông,sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở,khó_thở_khi_nghỉ_ngơi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"sốt_khi_đợt_cấp,đờm_đổi_màu,khó_thở_đột_ngột_nặng,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,thở_khò_khè,tức_ngực,mệt_mỏi,chán_ăn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,thở_rít,thở_ra_kéo_dài,giảm_sức_chịu_đựng,sụt_cân"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_gắng_sức,khó_thở_tăng_dần,tăng_tiết_đờm,tím_môi,tím_đầu_chi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"buồn_ngủ_ban_ngày,ngủ_kém_ban_đêm,đau_đầu_buổi_sáng,giảm_tập_trung,thở_nhanh_nông"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"móng_tay_hình_dùi_trống,thường_xuyên_nhiễm_trùng_phổi,sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở,khó_thở_khi_nghỉ_ngơi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"sốt_khi_đợt_cấp,đờm_đổi_màu,khó_thở_đột_ngột_nặng,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,khó_thở_khi_gắng_sức,tức_ngực,mệt_mỏi,giảm_sức_chịu_đựng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,khó_thở_tăng_dần,thở_ra_kéo_dài,sụt_cân,chán_ăn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thở_khò_khè,thở_rít,tăng_tiết_đờm,tím_môi,tím_đầu_chi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"buồn_ngủ_ban_ngày,ngủ_kém_ban_đêm,đau_đầu_buổi_sáng,giảm_tập_trung,móng_tay_hình_dùi_trống"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"thường_xuyên_nhiễm_trùng_phổi,thở_nhanh_nông,sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở,khó_thở_khi_nghỉ_ngơi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"sốt_khi_đợt_cấp,đờm_đổi_màu,khó_thở_đột_ngột_nặng,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,thở_khò_khè,tức_ngực,mệt_mỏi,sụt_cân,chán_ăn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_có_đờm,thở_rít,thở_ra_kéo_dài,giảm_sức_chịu_đựng,tím_môi,tím_đầu_chi"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_gắng_sức,khó_thở_tăng_dần,tăng_tiết_đờm,buồn_ngủ_ban_ngày,ngủ_kém_ban_đêm,đau_đầu_buổi_sáng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"giảm_tập_trung,móng_tay_hình_dùi_trống,thường_xuyên_nhiễm_trùng_phổi,thở_nhanh_nông,sưng_chân_phù_mắt_cá,nói_khó_do_khó_thở"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"khó_thở_khi_nghỉ_ngơi,sốt_khi_đợt_cấp,đờm_đổi_màu,khó_thở_đột_ngột_nặng,môi_tím,lú_lẫn"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"ho_kéo_dài,ho_có_đờm,khó_thở_khi_gắng_sức,thở_khò_khè,thở_rít"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"tức_ngực,thở_ra_kéo_dài,tăng_tiết_đờm,mệt_mỏi,giảm_sức_chịu_đựng"
D017,Bệnh Phổi tắc nghẽn mạn tính (COPD),"sụt_cân,chán_ăn,tím_môi,tím_đầu_chi,buồn_ngủ_ban_ngày"
